id,prompt,accepted_code,rejected_code
931,"<s>[INST]<<SYS>>
Provide answers in Python. Wrap around code in [PYTHON] and [/PYTHON]. Don't write any comments in generated code.
<</SYS>>

# Largest proper fraction with sum of numerator and denominator equal to a given number.
import math


def solve(n):[/INST]
","import math


def solve(n):
    a = float(n / 2)
    if (n % 2 != 0):
        print((math .ceil(a) - 1), (math .floor(a) + 1))
    else:
        if (a % 2 == 0):
            print((math .ceil(a) - 1), (math .floor(a) + 1))
        else:
            print((math .ceil(a) - 2), (math .floor(a) + 2))


n = 34
solve(n)
","import math


def solve(n):
    for i in range(1, int(n ** 0.5) + 1):
        j = int(n / i)
        if i < j:
            return i, j
    return -1, -1
"
934,"<s>[INST]<<SYS>>
Provide answers in Python. Wrap around code in [PYTHON] and [/PYTHON]. Don't write any comments in generated code.
<</SYS>>

# Find multiple of x closest to or a ^ b ( a raised to power b ).
import math


def multiple(a, b, x):[/INST]
","import math


def multiple(a, b, x):
    if (b < 0):
        if (a == 1 and x == 1):
            print(""1"")
        else:
            print(""0"")
    mul = int(pow(a, b))
    ans = int(mul / x)
    ans1 = x * ans
    ans2 = x * (ans + 1)
    if ((mul - ans1) <= (ans2 - mul)):
        print(ans1)
    else:
        print(ans2)


a = 349
b = 1
x = 4
multiple(a, b, x)
","import math


def multiple(a, b, x):
    return pow(a, b) * x
"
936,"<s>[INST]<<SYS>>
Provide answers in Python. Wrap around code in [PYTHON] and [/PYTHON]. Don't write any comments in generated code.
<</SYS>>

# Compute average of two numbers without overflow.
import sys
from math import floor
INT_MAX = 2147483647


def compute_average(a, b):[/INST]
","import sys
from math import floor
INT_MAX = 2147483647


def compute_average(a, b):
    return floor((a + b) / 2)


if __name__ == '__main__':
    a = INT_MAX
    b = -INT_MAX - 1
    print(""Actual average : "", INT_MAX)
    print(""Computed average : "", compute_average(a, b))
","import sys
from math import floor
INT_MAX = 2147483647


def compute_average(a, b):
    return (a + b) // 2
"
941,"<s>[INST]<<SYS>>
Provide answers in Python. Wrap around code in [PYTHON] and [/PYTHON]. Don't write any comments in generated code.
<</SYS>>

# Discrete logarithm ( Find an integer k such that a ^ k is congruent modulo b ).
import math


def powmod(x, y, p):[/INST]
","import math


def powmod(x, y, p):
    while (y > 0):
        if (y & 1):
            res = (res * x) % p
        x = (x * x) % p
    return res


def discreteLogarithm(a, b, m):
    n = int(math .sqrt(m) + 1)
    value = [0] * m
    for i in range(n, 0, -1):
        value[powmod(a, i * n, m)] = i
    for j in range(n):
        cur = (powmod(a, j, m) * b) % m
        if (value[cur]):
            ans = value[cur] * n - j
            if (ans < m):
                return ans
    return -1


a = 2
b = 3
m = 5
print(discreteLogarithm(a, b, m))
a = 3
b = 7
m = 11
print(discreteLogarithm(a, b, m))
","import math


def powmod(x, y, p):
    return pow(x, y, p)
"
942,"<s>[INST]<<SYS>>
Provide answers in Python. Wrap around code in [PYTHON] and [/PYTHON]. Don't write any comments in generated code.
<</SYS>>

# Discrete logarithm ( Find an integer k such that a ^ k is congruent modulo b ).
import math


def discreteLogarithm(a, b, m):[/INST]
","import math


def discreteLogarithm(a, b, m):
    n = int(math .sqrt(m) + 1)
    an = 1
    for i in range(n):
        an = (an * a) % m
    value = [0] * m
    cur = an
    for i in range(1, n + 1):
        if (value[cur] == 0):
            value[cur] = i
        cur = (cur * an) % m
    cur = b
    for i in range(n + 1):
        if (value[cur] > 0):
            ans = value[cur] * n - i
            if (ans < m):
                return ans
        cur = (cur * a) % m
    return -1


a = 2
b = 3
m = 5
print(discreteLogarithm(a, b, m))
a = 3
b = 7
m = 11
print(discreteLogarithm(a, b, m))
","import math


def discreteLogarithm(a, b, m):
    if a == 1 or b == 1:
        return 0
    for i in range(1, m):
        if (a ** i) % m == b:
            return i
    return -1
"
943,"<s>[INST]<<SYS>>
Provide answers in Python. Wrap around code in [PYTHON] and [/PYTHON]. Don't write any comments in generated code.
<</SYS>>

# Finding n.
def nthprimedigitsnumber(number):[/INST]
","def nthprimedigitsnumber(number):
    num = """"
    while (number > 0):
        rem = number % 4
        if (rem == 1):
            num += '2'
        if (rem == 2):
            num += '3'
        if (rem == 3):
            num += '5'
        if (rem == 0):
            num += '7'
        if (number % 4 == 0):
            number = number - 1
        number = number // 4
    return num[::-1]


number = 21
print(nthprimedigitsnumber(10))
print(nthprimedigitsnumber(number))
","def nth_prime_digits_number(number):
    if number <= 0:
        return 0
    prime_digits = [2, 3, 5, 7, 11, 13, 17, 19, 23, 29, 31, 37, 41, 43, 47, 53, 59, 61, 67, 71, 73, 79, 83, 89, 97]
    nth_prime = prime_digits[number - 1]
    return nth_prime
"
946,"<s>[INST]<<SYS>>
Provide answers in Python. Wrap around code in [PYTHON] and [/PYTHON]. Don't write any comments in generated code.
<</SYS>>

# Finding ' k ' such that its modulus with each array element is same.
def printEqualModNumbers(arr, n):[/INST]
","def printEqualModNumbers(arr, n):
    arr .sort()
    d = arr[n - 1] - arr[0]
    if (d == 0):
        print(""Infinite solution"")
        return
    v = []
    i = 1
    while (i * i <= d):
        if (d % i == 0):
            v .append(i)
            if (i != d / i):
                v .append(d / i)
        i += 1
    for i in range(len(v)):
        temp = arr[0] % v[i]
        j = 1
        while (j < n):
            if (arr[j] % v[i] != temp):
                break
            j += 1
        if (j == n):
            print(v[i], end="" "")


arr = [38, 6, 34]
printEqualModNumbers(arr, len(arr))
","def printEqualModNumbers(arr, n):
    # Initialize the value of k
    k = arr[0]

    # Loop through the array and find the first number that is not equal to k
    for i in range(1, n):
        if arr[i]!= k:
            break

    # If k is not equal to any of the array elements, return -1
    if i == n:
        return -1

    # Return the first number that is not equal to k
    return arr[i]
"
952,"<s>[INST]<<SYS>>
Provide answers in Python. Wrap around code in [PYTHON] and [/PYTHON]. Don't write any comments in generated code.
<</SYS>>

# Number of occurrences of 2 as a digit in numbers from 0 to n.
def number0f2s(n):[/INST]
","def number0f2s(n):
    count = 0
    while (n > 0):
        if (n % 10 == 2):
            count = count + 1
        n = n // 10
    return count


def numberOf2sinRange(n):
    count = 0
    for i in range(2, n + 1):
        count = count + number0f2s(i)
    return count


print(numberOf2sinRange(22))
print(numberOf2sinRange(100))
","def number0f2s(n):
    count = 0
    for i in range(n+1):
        if str(i).find('2')!= -1:
            count += 1
    return count
"
953,"<s>[INST]<<SYS>>
Provide answers in Python. Wrap around code in [PYTHON] and [/PYTHON]. Don't write any comments in generated code.
<</SYS>>

# Minimum toggles to partition a binary array so that it has first 0 s then 1 s.
def minToggle(arr, n):[/INST]
","def minToggle(arr, n):
    zero = [0 for i in range(n + 1 + 1)]
    zero[0] = 0
    for i in range(1, n + 1):
        if (arr[i - 1] == 0):
            zero[i] = zero[i - 1] + 1
        else:
            zero[i] = zero[i - 1]
    ans = n
    for i in range(1, n + 1):
        ans = min(ans, i - zero[i] + zero[n] - zero[i])
    return ans


arr = [1, 0, 1, 1, 0]
n = len(arr)
print(minToggle(arr, n))
","def minToggle(arr, n):
    # Initialize variables
    toggle_count = 0
    first_zero_index = -1
    last_one_index = n

    # Iterate through the array
    for i in range(n):
        # If the current element is 0 and it is not the first 0, then toggle
        if arr[i] == 0 and i!= first_zero_index:
            toggle_count += 1
        # If the current element is 1 and it is not the last 1, then toggle
        elif arr[i] == 1 and i!= last_one_index:
            toggle_count += 1
        # If the current element is 0 and it is the first 0, then update the first_zero_index
        if arr[i] == 0 and first_zero_index == -1:
            first_zero_index = i
        # If the current element is 1 and it is the last 1, then update the last_one_index
        if arr[i] == 1 and i == n - 1:
            last_one_index = i

    return toggle_count
"
956,"<s>[INST]<<SYS>>
Provide answers in Python. Wrap around code in [PYTHON] and [/PYTHON]. Don't write any comments in generated code.
<</SYS>>

# N 'th palindrome of K digits.
import math


def reverseNum(n):[/INST]
","import math


def reverseNum(n):
    rev = 0
    while (n):
        rem = n % 10
        rev = (rev * 10) + rem
        n = int(n / 10)
    return rev


def isPalindrom(num):
    return num == reverseNum(num)


def nthPalindrome(n, k):
    num = math .pow(10, k - 1)
    while (True):
        if (isPalindrom(num)):
            n -= 1
        if (not n):
            break
        num += 1
    return int(num)


n = 6
k = 5
print(n, ""th palindrome of"", k, ""digit ="", nthPalindrome(n, k))
n = 10
k = 6
print(n, ""th palindrome of"", k, ""digit ="", nthPalindrome(n, k))
","import math


def reverseNum(n):
    return int(str(n)[::-1])
"
958,"<s>[INST]<<SYS>>
Provide answers in Python. Wrap around code in [PYTHON] and [/PYTHON]. Don't write any comments in generated code.
<</SYS>>

# Maximum value in an array after m range increment operations.
import sys


def findMax(n, a, b, k, m):[/INST]
","import sys


def findMax(n, a, b, k, m):
    arr = [0] * n
    for i in range(m):
        lowerbound = a[i]
        upperbound = b[i]
        for j in range(lowerbound, upperbound + 1):
        arr[j] += k[i]
        res = -sys .maxsize - 1
        for i in range(n):
            res = max(res, arr[i])
            return res


if __name__ == ""__main__"":
    n = 5
    a = [0, 1, 2]
    b = [1, 4, 3]
    k = [100, 100, 100]
    m = len(a)
    print(""Maximum value after 'm' operations is "", findMax(n, a, b, k, m))
","import sys


def findMax(n, a, b, k, m):
    # Initialize the maximum value
    max_val = a[0]

    # Loop through each element in the array
    for i in range(n):
        # Check if the element is in the range of the current operation
        if b[i] - k <= m <= b[i] + k:
            # Update the maximum value if the current element is greater than the previous maximum
            if a[i] > max_val:
                max_val = a[i]

    return max_val
"
959,"<s>[INST]<<SYS>>
Provide answers in Python. Wrap around code in [PYTHON] and [/PYTHON]. Don't write any comments in generated code.
<</SYS>>

# Summation of GCD of all the pairs up to N.
MAX = 100001
phi = [0] * MAX
result = [0] * MAX


def computeTotient():[/INST]
","MAX = 100001
phi = [0] * MAX
result = [0] * MAX


def computeTotient():
    phi[1] = 1
    for i in range(2, MAX):
        if not phi[i]:
            phi[i] = i - 1
            for j in range(i << 1, MAX, i):
                if not phi[j]:
                    phi[j] = j
                phi[j] = ((phi[j] // i) * (i - 1))


def sumOfGcdPairs():
    computeTotient()
    for i in range(MAX):
        for j in range(2, MAX):
            if i * j >= MAX:
                break
            result[i * j] += i * phi[j]
    for i in range(2, MAX):
        result[i] += result[i - 1]


sumOfGcdPairs()
N = 4
print(""Summation of"", N, ""="", result[N])
N = 12
print(""Summation of"", N, ""="", result[N])
N = 5000
print(""Summation of"", N, ""="", result[N])
","MAX = 100001
phi = [0] * MAX
result = [0] * MAX


def computeTotient(n):
    if n == 1:
        return 1
    else:
        return n - sum(computeTotient(i) for i in range(2, int(n ** 0.5) + 1) if n % i == 0)
"
964,"<s>[INST]<<SYS>>
Provide answers in Python. Wrap around code in [PYTHON] and [/PYTHON]. Don't write any comments in generated code.
<</SYS>>

# Find the first natural number whose factorial is divisible by x.
def gcd(a, b):[/INST]
","def gcd(a, b):
    if ((a % b) == 0):
        return b
    return gcd(b, a % b)


def firstFactorialDivisibleNumber(x):
    new_x = x
    for i in range(1, x):
        new_x /= gcd(i, new_x)
        if (new_x == 1):
            break
    return i


def main():
    x = 16
    print(firstFactorialDivisibleNumber(x))


if __name__ == '__main__':
    main()
","def gcd(a, b):
    while b!= 0:
        a, b = b, a % b
    return a
"
967,"<s>[INST]<<SYS>>
Provide answers in Python. Wrap around code in [PYTHON] and [/PYTHON]. Don't write any comments in generated code.
<</SYS>>

# Common Divisors of Two Numbers.
from math import sqrt


def gcd(a, b):[/INST]
","from math import sqrt


def gcd(a, b):
    if a == 0:
        return b
    return gcd(b % a, a)


def commDiv(a, b):
    n = gcd(a, b)
    result = 0
    for i in range(1, int(sqrt(n)) + 1):
        if n % i == 0:
            if n / i == i:
                result += 1
            else:
                result += 2
    return result


if __name__ == ""__main__"":
    a = 12
    b = 24
    print(commDiv(a, b))
","from math import sqrt


def gcd(a, b):
    if b == 0:
        return a
    else:
        return gcd(b, a % b)
"
972,"<s>[INST]<<SYS>>
Provide answers in Python. Wrap around code in [PYTHON] and [/PYTHON]. Don't write any comments in generated code.
<</SYS>>

# Stein 's Algorithm for finding GCD.
def gcd(a, b):[/INST]
","def gcd(a, b):
    if (a == 0):
        return b
    if (b == 0):
        return a
    k = 0
    while (((a b) & 1) == 0):
        a = a >> 1
        b = b >> 1
        k = k + 1
    while ((a & 1) == 0):
        a = a >> 1
    while (b != 0):
        while ((b & 1) == 0):
            b = b >> 1
        if (a > b):
            temp = a
            a = b
            b = temp
        b = (b - a)
    return (a << k)


a = 34
b = 17
print(""Gcd of given numbers is "", gcd(a, b))
","def gcd(a, b):
    while b!= 0:
        a, b = b, a % b
    return a
"
973,"<s>[INST]<<SYS>>
Provide answers in Python. Wrap around code in [PYTHON] and [/PYTHON]. Don't write any comments in generated code.
<</SYS>>

# Print all n.
def findNDigitNumsUtil(n, out, index, evenSum, oddSum):[/INST]
","def findNDigitNumsUtil(n, out, index, evenSum, oddSum):
    if (index > n):
        return
    if (index == n):
        if (abs(evenSum - oddSum) == 1):
            out[index] = ''
            out = ''.join(out)
            print(out, end="" "")
        return
    if (index & 1):
        for i in range(10):
            out[index] = chr(i + ord('0'))
            findNDigitNumsUtil(n, out, index + 1, evenSum, oddSum + i)
        for i in range(10):
            out[index] = chr(i + ord('0'))
            findNDigitNumsUtil(n, out, index + 1, evenSum + i, oddSum)


def findNDigitNums(n):
    out = [0] * (n + 1)
    index = 0
    evenSum = 0
    oddSum = 0
    for i in range(1, 10):
        out[index] = chr(i + ord('0'))
        findNDigitNumsUtil(n, out, index + 1, evenSum + i, oddSum)


if __name__ == ""__main__"":
    n = 3
    findNDigitNums(n)
","def findNDigitNums(n):
    out = []
    findNDigitNumsUtil(n, out, 0, 0, 0)
    return out
"
